8/21/2014,80.98,3122123,80.57,81.07,80.4
8/20/2014,80.5,4301787,80.19,80.6,79.77
8/19/2014,79.91,5417342,79.65,80.1799,79.4
8/18/2014,79.34,8477826,80.95,80.95,78.91
8/15/2014,80.62,5433236,80.26,80.89,79.81
8/14/2014,80.17,4556247,81.12,81.21,79.95
8/13/2014,80.89,3837528,81.19,81.42,80.72
8/12/2014,80.42,4046430,80.52,80.76,80.09
8/11/2014,80.8,3583343,81.73,81.88,80.76
8/8/2014,81.33,4104943,79.69,81.43,79.69
8/7/2014,79.59,4055454,80.83,80.98,79.17
8/6/2014,80.61,5412306,79.65,81.5,79.5
8/5/2014,79.74,6405366,81.44,81.59,79.38
8/4/2014,81.98,5607989,80.76,82.16,80.3
8/1/2014,80.7,9529557,81.91,81.93,79.83
7/31/2014,82.5,7105293,84.22,84.56,82.37
7/30/2014,84.63,5531805,85.25,85.89,84.11
7/29/2014,84.71,4054298,85.01,85.44,84.7
7/28/2014,85.19,4797385,86,86.11,85.08
7/25/2014,85.92,3047253,86.16,86.64,85.78
7/24/2014,86.25,4470779,86.68,87.09,86.24
7/23/2014,86.76,4093064,86.12,86.87,85.69
7/22/2014,86.02,4426121,84.93,86.11,84.86
7/21/2014,84.53,4718870,84.88,85.17,84.33
7/18/2014,84.76,4689157,84.9,85.21,84.52
7/17/2014,84.68,5087372,86.02,86.4,84.58
7/16/2014,86.69,6313376,85.22,86.76,85.17
7/15/2014,84.71,6041903,85.63,85.8,84.32
7/14/2014,85.84,4671858,85.13,85.9,84.92
7/11/2014,84.73,4875803,85.52,85.61,84.44
7/10/2014,85.67,8248190,84.91,85.93,82.78
7/9/2014,85.8,5722716,86.07,86.29,85.71
7/8/2014,86.04,4988871,85.98,86.65,85.73
7/7/2014,86.1,3925646,85.84,86.21,85.18
7/3/2014,86.4,2669826,85.73,86.4,85.54
7/2/2014,85.86,3513613,85.81,85.98,85.3101
7/1/2014,86.11,3537914,86.25,86.39,85.64
6/30/2014,85.73,4045869,85.81,85.93,85.22
6/27/2014,86,4511854,85.75,86.06,85.4
6/26/2014,85.96,4587925,85.59,85.97,84.56
6/25/2014,85.62,4980557,84.65,85.73,84.65
6/24/2014,84.8,8087766,86.02,86.02,84.79
6/23/2014,86.1,5941985,85.59,86.43,85.47
6/20/2014,85.36,7426223,85.11,85.46,84.78
6/19/2014,84.77,4083332,84.27,84.77,84.14
6/18/2014,84.24,4511873,83.57,84.3,83.18
6/17/2014,83.75,4835632,83.18,83.78,82.6367
6/16/2014,83.69,4642761,83.19,83.83,82.92
